NewDateTime,Ave_Flot_Air_Flow,Ave_Flot_Level,% Iron Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,% Silica Concentrate
2017-04-26 01:00:00,299.6121782407408,468.82270370370367,52.5,2101.789055555556,504.86227222222226,400.4713805555555,9.546957888888889,1.6903703333333333,4.859999999999999
2017-04-26 02:00:00,300.0173638888889,466.3526814814815,52.5,2080.7278333333334,520.0816722222222,398.94256111111105,9.682995111111111,1.7072652777777777,5.0
2017-04-26 03:00:00,299.97136018518523,465.9308277777778,52.5,2178.3689083333334,527.0575833333334,399.7772166666667,10.203179444444444,1.7167612777777777,3.23
2017-04-26 04:00:00,299.87736388888885,471.4155055555555,52.5,2275.3955,523.0835,402.262925,9.932053111111111,1.7156391666666666,1.3
2017-04-26 05:00:00,299.9646111111111,467.2681722222222,52.5,1932.5450472222221,558.4890611111111,399.33473888888886,9.643669888888889,1.7173172222222222,1.23
2017-04-26 06:00:00,300.367137962963,466.88663518518524,52.5,1324.69296,599.9697444444445,399.75398888888884,9.605467277777779,1.7043231111111112,1.38
2017-04-26 07:00:00,300.0981638888889,466.4292388888889,56.08,1598.2609305555573,570.3344222222222,399.5448888888889,9.512043111111112,1.6834085,1.32
2017-04-26 08:00:00,299.80509259259253,466.5321574074074,56.08,2329.218588888889,508.3765111111111,399.6370055555555,9.885748055555554,1.7027138888888889,1.13
2017-04-26 09:00:00,299.7470462962963,468.2613148148148,56.08,2294.3244,517.0159166666667,399.4412611111111,9.901727222222222,1.7330208333333335,1.06
2017-04-26 10:00:00,300.1257212962963,467.04085000000003,56.08,1710.064363388889,508.29939999999993,398.7234944444445,9.791573777777778,1.740313111111111,1.13
2017-04-26 11:00:00,299.9619574074074,468.0651828703704,56.08,2191.631034027778,516.27455,400.18427777777777,9.773383611111111,1.7301905555555557,0.88
2017-04-26 12:00:00,299.56167685185187,467.13691527777775,56.08,2036.4846213888889,497.38239999999996,400.2642666666667,9.856866833333333,1.749059388888889,1.11
2017-04-26 13:00:00,299.7114231481481,466.0257592592593,56.08,1990.3321111111113,448.0029833333333,400.2487222222222,9.7525335,1.703239611111111,1.06
2017-04-26 14:00:00,300.0669953703704,466.85725,56.08,1649.5161916666677,430.7272888888889,398.8795888888889,9.562289611111112,1.7098783333333334,1.1
2017-04-26 15:00:00,299.9132435185185,465.5794777777778,56.08,1929.316842076505,353.86237222222223,401.03163888888895,9.514848833333334,1.6007257222222222,1.23
2017-04-26 16:00:00,299.9219675925926,465.8138222222222,56.75,2320.031469034609,380.9938722222222,401.05477777777776,9.40998838888889,1.6534424444444444,1.18
2017-04-26 17:00:00,299.8022296296296,470.2831481481482,56.75,1209.221133333334,386.5818777777778,399.0276166666667,9.8467115,1.692492888888889,3.2
2017-04-26 18:00:00,300.0120462962963,492.1652398148148,56.75,1974.5843138888895,367.29157222222216,400.3631833333334,9.816950277777778,1.5892193333333333,3.71
2017-04-26 19:00:00,299.9333833333333,467.31787962962954,56.75,2252.7769013888897,486.81654444444445,400.16358333333335,9.565397722222222,1.665081888888889,2.12
2017-04-26 20:00:00,299.8226407407407,466.6219555555556,56.75,2178.0705694444446,510.73979444444444,400.09745555555554,9.542703333333334,1.6969671111111109,2.12
2017-04-26 21:00:00,300.18556296296293,466.3277018518518,56.75,2322.8678583333335,508.7693944444444,399.3063055555555,9.541725555555557,1.6940794444444445,2.85
2017-04-26 22:00:00,299.75030740740743,466.54049444444445,56.75,2597.630388888889,518.5089777777778,400.80955555555556,9.797838111111112,1.7067899444444445,2.69
2017-04-26 23:00:00,299.79942777777774,466.7705111111111,56.75,2569.949222222222,529.6111166666667,399.79207222222226,9.8811485,1.7230941666666666,1.8399999999999999
2017-04-27 00:00:00,299.97303611111107,466.29020555555553,56.75,2414.208722222222,503.06806666666665,400.25451666666663,9.863051944444445,1.685535888888889,1.25
2017-04-27 01:00:00,299.6062342592592,466.82328333333334,53.48,2619.8850555555555,523.9078055555556,399.8620722222222,9.710519555555557,1.723136111111111,1.64
2017-04-27 02:00:00,299.8308842592592,466.2914055555555,53.48,1950.6596083333334,507.70453888888886,399.9516777777778,9.576844722222223,1.7217937222222222,1.24
2017-04-27 03:00:00,300.0727972222223,467.0430592592593,53.48,2055.7540944444445,511.5303222222222,400.1416222222222,9.462354111111111,1.7428841666666668,1.56
2017-04-27 04:00:00,300.0643148148148,467.1036722222222,53.48,2057.8087851851856,493.9244777777778,399.74508333333335,9.54290611111111,1.7454964444444445,2.08
2017-04-27 05:00:00,299.987075,468.97422592592596,53.48,2681.3417570370484,454.4817777777778,399.18850833333335,9.756259444444444,1.7091811555555554,2.96
2017-04-27 06:00:00,299.7762018518518,521.77905,53.48,1855.967238888892,337.1145888888889,398.2535833333334,9.660869277777778,1.5821903444444445,2.14
2017-04-27 07:00:00,299.87772037037035,466.60241481481484,58.05,1671.3600583333334,439.10673333333335,399.7678666666667,9.130628777777778,1.7118826666666669,2.47
2017-04-27 15:00:00,298.4909611111111,467.6138722222222,58.05,1790.0928194444446,525.2191555555556,400.2452555555555,9.639958333333334,1.7530965555555558,3.3399999999999994
2017-04-27 16:00:00,299.81482592592596,465.73959444444444,59.74,2326.6269444444442,549.6040666666667,399.9221777777778,9.690894555555555,1.7499402222222222,3.03
2017-04-27 17:00:00,299.9432398148148,466.798637037037,59.74,2296.6251666666667,553.7339444444444,400.4854833333333,9.637751777777778,1.7532722222222221,4.28
2017-04-27 18:00:00,299.8463231481482,466.05890370370366,59.74,2058.2565,543.598,399.5907555555555,9.505411222222223,1.7418058333333335,3.83
2017-04-27 19:00:00,299.7847962962963,465.945312962963,59.74,2215.7009444444443,546.6189777777778,398.9454444444445,9.981937055555555,1.742862388888889,2.18
2017-04-27 20:00:00,299.79802037037035,467.1952240740741,59.74,2017.0502305555556,551.5674222222223,399.35678333333334,9.654500166666667,1.7503574444444445,1.17
2017-04-27 21:00:00,299.9241601851852,466.85325370370373,59.74,2018.5185194444446,534.2848166666666,399.6333111111111,9.397543444444445,1.7277591666666665,3.3200000000000003
2017-04-27 22:00:00,300.0306962962963,466.83255370370375,59.74,2186.970027777778,522.7309222222223,400.7121833333333,9.690241888888888,1.740144222222222,1.27
2017-04-27 23:00:00,299.7831296296296,467.52705555555553,59.74,1731.7204833333333,478.112,399.17039444444447,9.77106188888889,1.6780863333333333,1.12
2017-04-28 00:00:00,300.2514472222222,467.8823722222223,59.74,2152.8430555555556,469.0239888888889,399.68615555555556,9.487450888888889,1.666285888888889,1.7200000000000002
2017-04-28 01:00:00,300.1347703703704,465.9363592592593,53.01,2126.382455555556,510.32373333333334,400.29563888888885,9.433396222222223,1.7247838333333334,2.52
2017-04-28 02:00:00,299.7261777777778,468.7404518518519,53.01,2039.120823611111,518.6153444444444,400.03369444444445,9.665202333333333,1.745232388888889,2.973336414048333
2017-04-28 03:00:00,299.84833888888886,501.56586944444444,53.01,1891.9350833333333,533.9604833333334,399.1307444444444,9.550042555555555,1.7284052222222221,3.875
2017-04-28 04:00:00,299.8653962962963,469.1086981481481,53.01,2094.2086666666664,548.8290888888889,399.9486722222222,9.593656666666666,1.7488695555555556,4.776663585951667
2017-04-28 05:00:00,299.89136666666667,468.55274259259255,53.01,1829.4089444444444,555.4058277777777,399.4961944444445,9.923320166666667,1.7578784444444444,5.23
2017-04-28 06:00:00,293.3723789908871,498.85919629629626,53.01,1966.622588888889,541.3085166666666,399.80208055555556,9.497580777777777,1.7329537222222222,4.63
2017-04-28 16:00:00,300.1308611111111,449.63817222222224,54.58,1963.7230258333332,397.05156111111114,399.9704444444444,9.295569388888888,1.5589242777777779,3.2719031462061112
2017-04-28 17:00:00,300.0387425925926,446.94242037037037,54.58,1819.6979911111123,449.4046222222222,400.0063944444444,9.934583777777778,1.6109876666666667,3.144204194941111
2017-04-28 18:00:00,300.05717870370364,417.1593018518518,54.58,2259.5752777777775,451.4597,400.0861555555556,9.935935055555555,1.6130703888888889,3.08
2017-04-28 19:00:00,299.7422259259259,416.55653518518517,54.58,2016.0854,426.8073166666666,400.3486277777778,9.803023277777779,1.5808525,2.0
2017-04-28 20:00:00,299.6578388888889,417.5792962962964,54.58,2087.4827222222225,481.57880555555556,400.0574555555556,9.732101777777778,1.6560143888888887,1.81
2017-04-28 21:00:00,299.7899953703704,415.75618148148146,54.58,1804.0590555555557,439.9244166666667,400.61174444444447,9.771090444444445,1.5974293333333334,2.58
2017-04-28 22:00:00,299.95595925925926,417.34805,54.58,1932.4782222222223,463.7798055555556,399.50260555555553,9.461577166666668,1.6362832222222221,1.8399999999999999
2017-04-28 23:00:00,299.8011935185186,423.69889814814815,54.58,1787.5218430555556,455.7507944444444,399.5982722222222,9.595361555555556,1.6327675555555556,2.85
2017-04-29 00:00:00,299.8644462962963,419.3889166666667,54.58,1765.4054916666666,530.9366666666667,399.9259666666667,9.796480055555556,1.7225325,1.7
2017-04-29 01:00:00,299.97346851851853,413.39314629629627,55.45,2008.5930555555556,550.5215,398.9056444444445,9.668660166666665,1.7506832222222222,1.75
2017-04-29 02:00:00,300.049587962963,416.1584777777778,55.45,2011.863277777778,553.0071944444444,399.8092527777778,10.011892555555555,1.7560002222222222,1.56
2017-04-29 03:00:00,299.71080555555557,417.6074277777778,55.45,1898.7914066666667,566.1124722222222,399.64062222222225,10.082391166666667,1.770562888888889,1.8300000000000003
2017-04-29 04:00:00,300.0259666666667,426.758812962963,55.45,1883.3836166666665,559.6072527777778,400.30719722222216,9.675903,1.7831891222222223,1.64
2017-04-29 05:00:00,300.06836666666663,430.80842870370367,55.45,1898.5011138888888,540.1007833333333,400.0363,9.572272222222223,1.7392588777777778,1.86
2017-04-29 06:00:00,299.9900805555555,417.0800962962963,55.45,2064.3728583333336,525.4737833333334,399.67215,10.110862944444445,1.7348733333333333,2.06
2017-04-29 07:00:00,299.8734111111111,415.50551666666667,53.64,1652.9299883333333,520.97285,400.23030555555556,9.780231277777778,1.7688678888888891,1.19
2017-04-29 08:00:00,300.19518518518515,417.1714574074074,53.64,1865.1398880555557,485.22072777777777,399.8133111111111,9.617537055555555,1.7188002222222223,1.36
2017-04-29 09:00:00,299.91371296296296,416.1598574074074,53.64,2179.866047777778,514.2402944444444,400.9678333333334,9.845389555555556,1.7608881666666667,1.76
2017-04-29 10:00:00,299.99358518518517,415.8673833333333,53.64,1992.2588022222221,528.1098388888888,399.2277388888889,10.020326722222222,1.7820915555555554,2.79
2017-04-29 11:00:00,300.48175648148145,418.70057407407404,53.64,2146.2457444444444,516.5677388888889,399.26636666666667,9.97643361111111,1.7644136666666668,2.52
2017-04-29 12:00:00,299.5632675925926,418.8620092592593,53.64,2223.937919444444,451.33381111111106,400.55730555555556,10.029111111111112,1.6789044444444445,2.74
2017-04-29 13:00:00,299.9247629629629,414.94075370370365,53.64,2098.6489472222224,547.4589166666666,399.7550277777778,10.224448333333333,1.7456738888888887,3.01
2017-04-29 14:00:00,300.07862129629626,416.08196296296296,53.64,2248.324347222222,574.6063722222223,399.7035388888889,10.091019999999999,1.7796305555555556,3.33
2017-04-29 15:00:00,300.0451092592593,414.9897148148148,53.64,2267.788444444445,578.7146833333334,400.01981111111115,9.871041388888889,1.7876261666666668,2.28
2017-04-29 16:00:00,299.62489259259263,413.89980185185186,56.47,2129.965038888889,552.8275444444445,400.84432777777783,9.996980666666666,1.7504991666666667,2.41
2017-04-29 17:00:00,300.1377703703704,416.36214629629626,56.47,2119.9520555555555,559.2583722222222,399.2299166666666,10.05310911111111,1.7617151666666666,1.69
2017-04-29 18:00:00,300.103062037037,467.17888518518515,56.47,1549.4193130555557,534.0400611111111,401.05611944444445,9.861564166666666,1.7669817222222224,1.43
2017-04-30 19:00:00,299.9295888888889,416.3955555555556,54.2,1958.6921445614034,442.9297833333334,400.2624333333333,9.915087888888888,1.6117495784316667,1.99
2017-04-30 20:00:00,299.9107564814815,421.1040648148148,54.2,2245.8390555555557,542.3083833333334,400.0365722222222,9.872890055555557,1.767714277777778,1.8300000000000003
2017-04-30 21:00:00,299.86706944444444,419.16117777777777,54.2,1607.3219648957504,561.5898944444444,400.05709444444443,9.830962999999999,1.7756140555555555,2.76
2017-04-30 22:00:00,299.7877685185185,416.5136703703704,54.2,539.9450325415628,448.26321666666666,399.64622222222226,9.862083722222222,1.6246330246911111,2.72
2017-05-01 01:00:00,299.82020925925923,389.5051771002711,54.43999999999999,2076.6162777777777,507.3396222222222,399.7826,9.603426500000001,1.6892761111111112,2.06
2017-05-01 02:00:00,300.06213425925927,420.46662037037044,54.43999999999999,1725.4556833333334,540.8566111111111,399.1847888888889,9.717391722222223,1.7385067222222224,1.99
2017-05-01 03:00:00,299.85481296296297,417.2342111111111,54.43999999999999,2160.8581427777776,581.0300166666667,399.4690444444444,10.035832833333334,1.7908174444444447,2.89
2017-05-01 04:00:00,300.02544814814814,418.1267277777777,54.43999999999999,2176.0664333333334,489.8901888888889,399.0850055555556,10.014393333333333,1.6732048888888889,2.04
2017-05-01 05:00:00,299.91398055555555,416.67678333333333,54.43999999999999,1490.9938744444446,478.1267333333334,400.38117222222223,9.846803222222222,1.6769455,2.19
2017-05-01 06:00:00,299.95937870370363,421.5218101851852,54.43999999999999,2113.0308355555567,519.1874833333334,400.3381166666667,9.955018500000001,1.745502138888889,1.77
2017-05-01 07:00:00,300.04365462962966,419.7806,51.709999999999994,2018.8060833333332,523.1632777777778,399.71343888888885,9.857621555555555,1.7406849444444443,1.46
2017-05-01 08:00:00,299.9876953703704,419.6617777777778,51.709999999999994,1109.8788597222233,527.1401611111112,399.7770888888889,9.434219555555556,1.7515437777777776,1.29
2017-05-01 09:00:00,300.02213888888895,421.50554444444447,51.709999999999994,1546.7488650709222,480.5106388888889,399.59700555555554,9.690245944444444,1.7169867222222224,2.2
2017-05-01 10:00:00,299.9915861111111,445.18865462962964,51.709999999999994,1451.2823071513,415.58504999999997,401.2645,9.8171365,1.6651394999999998,2.38
2017-05-01 11:00:00,299.9943462962963,425.3304733164983,51.709999999999994,1967.062728654973,454.7698611111111,400.25020000000006,9.481282277777778,1.7379217222222223,2.13
2017-05-01 12:00:00,299.794512962963,366.7190826400028,51.709999999999994,2056.5485054446467,447.4494722222222,399.6356833333333,9.373409055555555,1.7251949444444445,2.34
2017-05-01 13:00:00,300.1201712962963,512.2992282277613,51.709999999999994,2231.169977011495,390.04783333333336,400.03165,9.66622161111111,1.6307835,3.3399999999999994
2017-05-01 14:00:00,300.0432333333333,487.0184260009233,51.709999999999994,2165.830811111111,448.2002777777778,399.75617222222223,9.882468944444444,1.7276733888888887,3.42
2017-05-01 15:00:00,300.042300925926,417.33114629629625,51.709999999999994,2226.9285277777776,466.64151666666663,399.54622777777774,10.082146666666667,1.7586117222222224,3.96
2017-05-01 16:00:00,300.00143333333335,415.394712962963,53.25,2376.6446083333335,511.46799444444446,400.4565833333333,10.201777777777778,1.7241475555555557,4.82
2017-05-01 17:00:00,300.039312037037,418.5841555555555,53.25,979.9937625687572,528.614411111111,398.7343333333334,10.179257777777778,1.7205129444444447,3.83
2017-05-01 20:00:00,299.7166537037037,393.96488236643745,53.25,1640.1597037037038,432.0294388888889,400.0806666666667,9.683440166666665,1.594296850563889,2.88
2017-05-01 21:00:00,299.8279111111111,416.8866407407407,53.25,2131.1808627777777,552.4550055555555,400.42842777777776,9.910656722222223,1.753214888888889,3.1900000000000004
2017-05-01 22:00:00,299.88804074074073,417.6592333333333,53.25,2192.6549444444445,496.44782222222227,398.82725,10.19154,1.677796388888889,2.69
2017-05-01 23:00:00,299.8384962962963,417.5058611111111,53.25,1644.4698638888888,483.04706666666664,400.2799444444444,9.852926,1.6579212222222222,2.81
2017-05-02 00:00:00,300.00981666666667,417.7825981481481,53.25,2133.720444444444,537.9764388888889,400.01106666666664,9.439219222222222,1.7331338888888888,2.88
2017-05-02 01:00:00,299.73847500000005,417.7159833333333,51.7,1820.0732863888888,573.6971277777777,399.93043888888894,9.861257611111112,1.7781729444444443,2.9299999999999997
2017-05-02 02:00:00,299.95288055555557,418.63831111111114,51.7,2101.380166666667,575.8073333333334,399.42507222222224,9.930988277777779,1.7853275555555557,2.25
2017-05-02 03:00:00,299.85942222222224,419.13245185185184,51.7,2044.8971862777776,504.69895,399.5046833333333,9.965528722222222,1.6888791666666665,2.07
2017-05-02 04:00:00,299.92285092592596,415.7337657407407,51.7,1848.0266211111111,570.7224277777777,400.26116111111116,9.729945444444445,1.7755503333333333,2.05
2017-05-02 05:00:00,300.05189814814815,416.20753888888885,51.7,1680.9738027777778,582.4442666666666,399.51002222222223,9.486101166666666,1.7935698333333334,4.63
2017-05-02 06:00:00,299.9467546296296,416.7313611111111,51.7,1994.9971138888889,581.8366555555556,400.90795555555553,9.622226166666668,1.7902464444444444,3.5
2017-05-02 07:00:00,300.14065370370366,416.4417833333334,53.120000000000005,1991.264788888889,560.5975999999999,399.8850777777778,9.660933666666667,1.7624520555555556,2.76
2017-05-02 08:00:00,299.9306185185185,416.51035925925925,53.120000000000005,1808.4930219305595,459.0882111111111,398.78346111111114,10.012047444444445,1.6243626666666668,2.59
2017-05-02 09:00:00,299.88569814814815,415.30846851851857,53.120000000000005,2040.6423333333332,454.99637777777775,400.1075,10.019590333333333,1.6209565555555554,2.65
2017-05-02 10:00:00,299.897037962963,419.4615222222222,53.120000000000005,2099.354689433333,554.1775555555556,399.4667777777778,9.573019888888888,1.754483,2.05
2017-05-02 11:00:00,299.9788907407407,417.89980092592594,53.120000000000005,2009.04535,569.4313444444444,400.05535000000003,9.481396277777778,1.7743536111111111,2.56
2017-05-02 12:00:00,299.86770324074075,419.303912962963,53.120000000000005,2216.9653888888893,491.38483888888885,399.7264611111111,9.796654055555555,1.6681959444444443,2.85
2017-05-02 13:00:00,300.1252435185185,416.52493240740745,53.120000000000005,1701.9398883333333,525.8753166666667,399.86667222222223,9.760508833333333,1.7163794444444445,1.87
2017-05-02 14:00:00,300.1268935185185,422.90602870370367,53.120000000000005,1874.5370000000005,552.1982722222222,399.9478166666667,9.571931833333334,1.7566748611111112,2.44
2017-05-02 15:00:00,300.13478055555555,421.8768351851852,53.120000000000005,1460.3005738034187,555.4555905723905,397.7448472222222,9.310172055555556,1.7753913434355557,2.98
2017-05-02 16:00:00,299.77555555555557,461.55651203703707,52.92,1607.2463906410258,485.8087205387206,399.8661138888889,9.303481777777778,1.7112973232311113,5.03
2017-05-02 18:00:00,299.5983398148148,418.5839092592592,52.92,1724.951665873016,456.4159722222222,399.62457777777774,9.362655666666667,1.633537111111111,4.14
2017-05-02 19:00:00,299.8091185185186,418.35341666666665,52.92,1762.9287111111112,546.42155,399.08855,9.393515833333334,1.7452243333333333,2.34
2017-05-02 20:00:00,299.80136666666664,419.0175370370371,52.92,1988.3731444444445,551.3465722222222,400.32029444444447,9.446887055555555,1.7515192777777777,1.5899999999999999
2017-05-02 21:00:00,300.00915925925926,519.4015490740741,52.92,2265.7924808333332,445.6499888888889,400.0383333333333,9.292520555555557,1.607266888888889,1.9
2017-05-02 22:00:00,299.9147314814815,463.4190814814815,52.92,2065.6445411111113,553.4632111111111,400.5299,9.527453111111111,1.7655800555555556,2.25
2017-05-02 23:00:00,300.3218342592593,471.71935185185185,52.92,1486.5357777777779,510.1538111111111,400.0664666666667,9.630420833333334,1.7226226111111111,1.99
2017-05-03 00:00:00,299.8384092592592,502.7430148148149,52.92,1604.1050555555555,482.4452,399.24229444444444,9.587442833333334,1.6864178333333333,2.28
2017-05-03 01:00:00,299.9297425925926,453.94995555555556,60.31000000000001,1603.9059918128662,530.2824722222223,399.1246888888889,9.289881333333334,1.7533514444444442,2.3
2017-05-03 02:00:00,299.91081481481484,425.1315648148148,60.31000000000001,1722.8224415204686,547.8169888888889,400.06637222222224,9.30224838888889,1.7647158333333333,2.34
2017-05-03 03:00:00,299.98334351851855,449.71554074074066,60.31000000000001,1894.4462777777778,557.30115,400.3315222222222,9.50545111111111,1.7580529444444444,2.38
2017-05-03 04:00:00,299.9008305555555,518.4514759259259,60.31000000000001,1678.746472222222,554.3019055555555,401.0696722222222,9.363631666666667,1.7529535555555555,2.36
2017-05-03 05:00:00,300.02074444444446,559.7136018398852,60.31000000000001,1882.4505472222224,560.093438888889,399.25360555555557,9.316547111111111,1.7619049444444446,2.49
2017-05-03 06:00:00,299.9048805555555,561.3682270926826,60.31000000000001,2411.0852222222225,587.22835,400.65416666666664,9.618174277777777,1.7976353333333335,2.64
2017-05-03 07:00:00,299.9337990740741,575.8468385568123,59.78,1724.174470833334,533.4899833333334,397.4873305555556,9.606055222222222,1.7632714999999999,2.71
2017-05-03 08:00:00,299.97601203703704,560.7725527987199,59.78,2544.6935000000003,584.76545,401.54598333333337,9.527381833333333,1.7910689444444443,3.85
2017-05-03 09:00:00,299.90103981481485,559.0165596332198,59.78,2264.4071999999996,536.7891777777778,399.75772222222224,9.642902888888889,1.730369277777778,3.857176843775555
2017-05-03 10:00:00,299.8277425925926,557.9906581343868,59.78,2069.9492277777777,553.0195777777778,399.05973333333327,9.953075222222223,1.7535287222222222,3.871451229182222
2017-05-03 12:00:00,300.15273796296293,507.3332377161493,59.78,2066.741538888889,541.0863944444445,400.3818777777778,9.652865111111112,1.7360829999999998,3.9
2017-05-03 13:00:00,300.0621805555556,463.02551111111103,59.78,1857.7840757777778,510.85771111111114,400.1132055555555,9.441835222222222,1.6946906666666668,3.9142743854083335
2017-05-03 14:00:00,299.8041092592593,494.12422777777783,59.78,1947.5054055555556,413.90066666666667,399.26568888888886,9.639397,1.564785125,3.9285487708177778
2017-05-03 15:00:00,299.89889166666666,449.37439629629625,59.78,2313.8651666666665,450.52834444444443,400.97770555555553,9.79513411111111,1.6151558194444444,3.9428231562244447
2017-05-03 16:00:00,299.56851527777775,409.96909814814813,51.93999999999999,2176.138916666667,543.6343444444444,400.69381111111113,9.635065888888889,1.7387364444444444,3.95
2017-05-03 17:00:00,299.9895240740741,424.6409453703703,51.93999999999999,2268.087692777778,526.5485666666666,399.13438333333335,9.704062777777777,1.7183429444444445,2.8
